doc_id,title,date,address,Categories,content
1646,Vice Custodian of the Two Holy Mosques Chairs Cabinet's Session,25-Jul-16,https://saudiembassy.net/news/vice-custodian-two-holy-mosques-chairs-cabinets-session,News,"The Cabinet approved the accession of the Kingdom of Saudi Arabia to the membership of The Hague Conference on Private International Law; and approved the organization of the Council of Family Affairs. The Cabinet approved an agreement Tunisia on cooperation in the field of defense, which was signed in Riyadh on 11/3/1437 H.; approved a cooperation arrangement with Brazil in the field of sports, which was signed in Brasilia on 25/6/1436H.; approved the organizational arrangements of the Center for Achievement and Rapid Intervention; and approved a number of arrangements described in detail in Resolution No. 2770 dated 03/06/1436H regarding the rearrangement of services supervised by the Ministry of Finance. The Cabinet reiterated the Kingdom's strong denunciation and condemnation of the terror explosion that ripped the Afghani capital of Kabul, and the terror armed attack which took place in the German city of Munich, leaving tens of innocents killed or injured, expressing the condolence and sympathy of the Kingdom to each of the Republic of Afghanistan and Federal Republic of Germany on the terror victims, wishing the injured quick recovery and calling for concerted international efforts to fight this dangerous plague which is categorically rejected by all divine religions and international norms. The Cabinet welcomed the statement issued by the 25th session of the joint ministerial council between the Gulf Cooperation Council and the European Union in Brussels, underscoring the importance of continuing enhancing relations between them amid the regional challenges to develop into firm and effective bases for regional and international stability and security as well as the strategic importance of close coordination between the two sides. The Cabinet reviewed a number of reports on the developments of issues regionally and internationally, as well as the international efforts regarding a number of issues at the international arena and terror combating. The Cabinet welcomed the convening of the 2nd meeting of the International Coalition for Fighting Daesh held at Andrews Airbase, near the Washington, DC.?Ç?? Deputy Crown Prince Mohammed bin Salman, Second Deputy Prime Minister and Minister of Defense, led the Saudi delegation to the meeting. At the outset of the session, the Vice Custodian of the Two Holy Mosques briefed the Cabinet on the outcome of the Custodian of the Two Holy Mosques audience held for King Hamad bin Isa Al Khalifa, King of Bahrain. Vice Custodian of the Two Holy Mosques Prince Mohammad bin Naif chaired the Cabinet's session held today at Al-Salam Palace in Jeddah."
1647,King Salman Chairs Cabinet Session,8-Feb-16,https://saudiembassy.net/news/king-salman-chairs-cabinet-session-8,News,"The Cabinet was finally briefed on the topics on its agenda including the Memorandum of Understanding between the Kingdom???Ä?ôs Ministry of Defense and the Ministry of defense in the Finnish Republic for cooperation in the field of defense. The Cabinet also discussed a number of local issues. The Cabinet welcomed the statement issued by Foreign Ministers of International Alliance against ISIS terrorist organization at the conclusion of their meeting in Rome, which confirmed the determination to confront and defeat this organization and curb its ambitions. The Cabinet expressed the Kingdom's appreciation to the United Kingdom, countries and bodies that organized the Fourth Conference of Donors to Syria in London, stressing that the Kingdom's provision of an amount of one hundred million dollars additional to the amount pledged by the Kingdom in Kuwait Conference, in addition to $90 million from the previous obligations available for disbursement in the coming period embody the belief of the Kingdom's government and people in the need to provide assistance to Syria, where the total assistance provided by the Kingdom exceeded $780 million. The Cabinet expressed its thanks to the President of Sudan for his commending the significant role of the Kingdom in Africa, its benevolent initiatives in all African countries and its roles in strengthening Arab-African relations, and its efforts to clear the air between Sudan, Egypt and Ethiopia. The Cabinet appreciated the King's speech during receiving guests of Janadriah Festival in which he confirmed the Kingdom's keenness that security and peace prevail in the region; his call for cooperation to address poverty, ignorance and promotion of science, thought and culture; unification of ranks; and enlightening the nation; as well as his emphasis that Islam is a religion of moderation, justice and mercy, and what is seen today of terrorism from those who claim to be Muslims have no relation to Islam. At the outset of the session, King Salman briefed the Cabinet on the message sent to Emir of Kuwait Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah; the messages received from King Mohammed VI of Kingdom of Morocco and Sheikh Tamim bin Hamad Al Thani, Emir of Qatar; and the results of his meetings with Foreign Minister of Germany Frank-Walter Steinmeier and Chairman of Foreign Affairs Committee of European Parliament Elmar Brok. The Custodian of the Two Holy Mosques chaired the Cabinet's session at Al-Yamamah Palace in Riyadh this Monday afternoon."
1648,Minister of Foreign Affairs Receives German Counterpart,4-Feb-16,https://saudiembassy.net/news/minister-foreign-affairs-receives-german-counterpart,News,Foreign Minister Adel bin Ahmed Al-Jubeir received at his office in Riyadh today Germany Foreign Minister Frank Walter-Steinmeier. During the meeting the latest developments at the regional and international arenas and issues of mutual concern were discussed and aspects of cooperation between the two countries were reviewed.
1649,Kingdom Ready to Send Troops to Fight Daesh in Syria,4-Feb-16,https://saudiembassy.net/news/kingdom-ready-send-troops-fight-daesh-syria,News,Military Adviser to the Minister of Defense Brig Gen. Ahmad Asiri announced today that Saudi Arabia is ready to participate in any ground operations as part of the International Coalition to fight Daesh (ISIS) in Syria. Brig Gen. Asiri made the announcement during an interview with Al-Arabiya
1650,Foreign Minister Arrives in Rome to Attend Anti-ISIS International Conference,2-Feb-16,https://saudiembassy.net/news/foreign-minister-arrives-rome-attend-anti-isis-international-conference,News,Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir arrived in Rome to attend anti-ISIS international alliance conference to be held today. The conference will include the participation of 23 foreign ministers along with a representative of the European Union. The United States Secretary of State John Kerry and Italian Foreign Minister Paulo Jntelaun will chair the sessions.
1651,Minister Al-Jubeir Meets with Turkish Prime Minister,31-Jan-16,https://saudiembassy.net/news/minister-al-jubeir-meets-turkish-prime-minister,News,"Turkish Prime Minister Ahmet Davutoglu met at his residence in Riyadh today with Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir. During the meeting, they discussed issues of common interest and means of enhancing cooperation between the two countries."
1652,King Salman Receives Turkish Prime Minister,31-Jan-16,https://saudiembassy.net/news/king-salman-receives-turkish-prime-minister,News,"Following the meeting, King Salman hosted a luncheon in honor of the Prime Minister. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz received in Riyadh today Turkish Prime Minister Ahmet Davutoglu. During the meeting, they reviewed bilateral relations and discussed aspects of cooperation between the two brotherly countries. They also discussed the latest developments at regional and international arenas."
1653,King Salman Center Continuous Emergency Relief Supplies to Tajikistan,30-Jan-16,https://saudiembassy.net/news/king-salman-center-continuous-emergency-relief-supplies-tajikistan,News,"The King Salman Center for Relief and Humanitarian Works has dispatched the last batch of emergency relief supplies areas in Tajikistan affected by recent floods and earthquakes in Tajikistan. The relief campaign is coordinated with the Tajik Red Crescent, the ???Ä?òKing Salman Center for Relief and Humanitarian Aid???Ä?sent its last batch of the first phase of emergency relief campaign, to those affected by recent floods and earthquakes in Tajikistan."
1654,King Salman Receives Asian Defense Officials,27-Jan-16,https://saudiembassy.net/news/king-salman-receives-asian-defense-officials,News,"The audiences were attended by Deputy Crown Prince Mohammed bin Salman bin Abdulaziz, Second Deputy Premier and Minister of Defense; Minister of State and Cabinet's Member Dr. Musaed bin Mohammed Al-Aiban; Minister of Culture and Information Dr. Adel bin Zaid Altoraifi; and Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz received at Al-Yamamah Palace today Indonesian Minister of Defense Ryamizard Ryacudu; Malaysian Minister of Defense Hishammuddin Hussein and Deputy Minister of Defense of the Sultanate of Brunei Lieutenant General Dato Abdulaziz Mohammed Tameet. The meeting discussed the mutual cooperation in defense fields between the countries."
1655,Saudi Arabia provides share of Palestinian Authority budget for 2015,26-Jan-16,https://saudiembassy.net/news/saudi-arabia-provides-share-palestinian-authority-budget-2015,News,"The Saudi Fund for Development transferred its share of support for the Palestinian Authority budget. The Kingdom transferred its payments for October, November and December 2015, totaling $60 million, to the Palestinian National Authority."
1656,King Salman Chairs Cabinet Session,25-Jan-16,https://saudiembassy.net/news/king-salman-chairs-cabinet-session-10,News,"The Cabinet was then briefed on reports on the latest developments including the Palestinian issue, Syrian, and the latest developments in Yemen. The Cabinet expressed its strong condemnation of the terrorist attacks on a University in northwest Pakistan, and the center of the Afghan capital, Kabul. The Cabinet commended the statement of the Foreign Ministers on the rejection of Iran's interference in Bahrain, Yemen, Syria, Somalia, and its continuing support for terrorism. The Cabinet praised the statement issued by the Egyptian-Saudi Coordination Council in its fourth meeting in Cairo, its completion of the discussion of the topics set on its agenda and confirmation of the importance of completing the rest of the tasks. The Cabinet also commended the statement of the Foreign Ministers of the Organization of Islamic Cooperation which condemned the attacks on the Kingdom's missions in Tehran and Mashhad and described them as clear violations of Vienna Convention on Diplomatic Relations 1961, Vienna Convention on Consular Relations 1963 and the Organization of Islamic Cooperation and the United Nations Charters. The Cabinet commended the outcomes of the visit of Prime Minister of Pakistan Nawaz Sharif in enhancing closer brotherly relations between the two countries. The Cabinet considered the inauguration of the Custodian of the Two Holy Mosques for the project of Sinopec for Refining YASREF' and the opening of the King Abdullah Petroleum Studies and Research Center in Riyadh as an extension of the support and attention being provided to institutions and citizens. The Cabinet highlighted the outcomes of the Chinese President's visit to the Kingdom in signing 14 agreements and memorandums of understanding to enhance cooperation between the two countries in all fields and to upgrade relations to a comprehensive strategic partnership. King Salman began by briefing the Cabinet on his consultations and results of talks with President Xi Jinping of China, the Prime Minister of Pakistan Nawaz Sharif, US Secretary of State John Kerry, and NATO President Lord Jopling. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz chaired the Cabinet's session at Al-Yamamah Palace in Riyadh this afternoon."
1657,King Salman Holds Bilateral Talks with Palestinian President Abbas,30-Dec-15,https://saudiembassy.net/news/king-salman-holds-bilateral-talks-palestinian-president-abbas,News,"During their talks, the two leaders discussed developments in the occupied Palestinian territories. Custodian of the Two Holy Mosques King Salman bin Abdulaziz held talks today with visiting Palestinian President Mahmoud Abbas. At the outset of their meeting, King Salman was awarded the Medal of Honor, the highest honor granted by Palestine, in recognition of King Salman???Ä?ôs stances towards the Palestinian cause."
1658,"Saudi, Qatari, and Turkish Foreign Ministers Meet in New York",18-Dec-15,https://saudiembassy.net/news/saudi-qatari-and-turkish-foreign-ministers-meet-new-york,News,Foreign Minister Adel bin Ahmed Al-Jubeir met today with Qatari Foreign Ministers Khalid bin Mohammed Al-Atiyyah and Turkish Foreign Minister Molud Jawish Oglu in New York to discuss the latest developments of the Syrian crisis and the agenda of Vienna Group meeting to be held in New York.
1659,Foreign Minister Arrives in Rome for Ministerial Meeting on Libya,13-Dec-15,https://saudiembassy.net/news/foreign-minister-arrives-rome-ministerial-meeting-libya,News,"The Saudi Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir arrived in Rome today to participate in the ministerial meeting on Libya. The meeting was chaired by Italian Foreign Minister Paulo Jantelaun, US Secretary of State John Kerry and UN envoy to Libya Martin Kobler."
1660,Gulf Cooperation Council Supreme Council Concludes its 36th Session in Riyadh,10-Dec-15,https://saudiembassy.net/news/gulf-cooperation-council-supreme-council-concludes-its-36th-session-riyadh,News,"GCC Secretary General Dr. Abdullatif Al-Zayani concluded by saying that the two-day summit is being held while the region is witnessing serious challenges that require vigilance and hard work in order to preserve GCC achievements and to seek further integration and solidarity to achieve the hopes and aspirations of the GCC citizens.???Ä?In his speech, Qatari Emir Sheikh Tamim, chairman of the 35th session of the Supreme Council, underscored the need for exerting great efforts in light of the critical circumstances, rapid changes and serious challenges facing the world in general and the Middle East in particular. King Salman called for completing the procedures to build a joint GCC defense and security system to safeguard the interests of the Gulf states and their people. On Yemen, the King expressed keenness of the coalition states to achieve security and stability under the leadership of its legitimate government. On Syria, King Salman said that the Kingdom is hosting a meeting of the Syrian opposition as support to them to find a political solution that guarantees the Syrian territorial unity and integrity in accordance with the decisions of the Geneva 1 conference. The King also called on all states in the world to shoulder their responsibility to fight extremism and terrorism and eradicate it whatever may be its sources, stressing the fact that Islam is a moderate religion that rejects terrorism. On the occasion of the 35th anniversary of the formation of the GCC, the King called for proper evaluation of the bloc???Ä?ôs achievements saying ???Ä?úIt is an appropriate time to assess the achievements and look forward to the future.???Ä?The GCC leaders and heads of delegations included Sayyid Fahd bin Mahmoud Al-Said, Deputy Prime Minister for the Cabinet's Affairs of the Sultanate of Oman; Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah, Emir of the State of Kuwait; King Hamad bin Isa Al Khalifa of Kingdom of Bahrain; Sheikh Tamim bin Hamad Al Thani, Emir of the State of Qatar; and Sheikh Mohammed bin Rashid Al Maktoum, Vice-President of the United Arab Emirates, Prime Minister and Ruler of Dubai. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz and leaders and heads of delegations of Gulf Cooperation Council (GCC) for Arab States concluded its two-day session of the 36th session of the GCC Supreme Council at Diriyah Palace in Riyadh today."
1661,GCC Concludes 36th Session in Riyadh,10-Dec-15,https://saudiembassy.net/news/gcc-concludes-36th-session-riyadh,News,"GCC Secretary General Dr. Abdullatif Al-Zayani concluded by saying that the two-day summit is being held while the region is witnessing serious challenges that require vigilance and hard work in order to preserve GCC achievements and to seek further integration and solidarity to achieve the hopes and aspirations of the GCC citizens. In his speech, Qatari Emir Sheikh Tamim, chairman of the 35th session of the Supreme Council, underscored the need for exerting great efforts in light of the critical circumstances, rapid changes and serious challenges facing the world in general and the Middle East in particular. On Yemen, the King expressed keenness of the coalition states to achieve security and stability under the leadership of its legitimate government. On Syria, King Salman said that the Kingdom is hosting a meeting of the Syrian opposition as support to them to find a political solution that guarantees the Syrian territorial unity and integrity in accordance with the decisions of the Geneva 1 conference. The King also called on all states in the world to shoulder their responsibility to fight extremism and terrorism and eradicate it whatever may be its sources, stressing the fact that Islam is a moderate religion that rejects terrorism. On the occasion of the 35th anniversary of the formation of the GCC, the King called for proper evaluation of the bloc???Ä?ôs achievements saying ???Ä?úIt is an appropriate time to assess the achievements and look forward to the future.???Ä?King Salman called for completing the procedures to build a joint GCC defense and security system to safeguard the interests of the Gulf states and their people. The GCC leaders and heads of delegations included Sayyid Fahd bin Mahmoud Al Said, Deputy Prime Minister for the Cabinet's Affairs of the Sultanate of Oman; Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah, Emir of the State of Kuwait; King Hamad bin Isa Al Khalifa of Kingdom of Bahrain; Sheikh Tamim bin Hamad Al Thani, Emir of the State of Qatar; and Sheikh Mohammed bin Rashid Al Maktoum, Vice-President of the United Arab Emirates, Prime Minister and Ruler of Dubai. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz and leaders and heads of delegations of Gulf Cooperation Council (GCC) concluded its two-day session of the 36th session of the GCC Supreme Council at Diriyah Palace in Riyadh today."
1662,King Salman holds Meeting with Syrian Opposition Leaders,10-Dec-15,https://saudiembassy.net/news/king-salman-holds-meeting-syrian-opposition-leaders,News,"???Ä?úWe wish that the Almighty Allah to guide you, in order that you may bring about security, stability and justice, in Syria.???Ä?King Salman said. He reiterated that his wish that the Syrian people close ranks wants Syria to be restored, as it was. Syria, he said, was used to provide the Kingdom with advisors, some of them have become ministers, ambassadors and physicians. ???Ä?úSince I was young, and I knew them, since the time of my late father, may Allah???Ä?ôs mercy be upon him.???Ä?At a meeting with leaders of the Syrian opposition, King Salman welcomed Syrian delegations and said that Syria, the cradle of Pan-Arabism, ???Ä?úis dear to us and our relation with Syria is historical and the Syrian and the Syrian brethren???Ä?ôs steadfast, is important to us.???Ä?Custodian of the Two Holy Mosques King Salman bin Abdulaziz reaffirmed the Kingdom???Ä?ôs commitment to bring security, stability and justice to Syria.?Ç??"
1663,Foreign Minister Holds Press Conference after 36th session of the GCC Supreme Council,10-Dec-15,https://saudiembassy.net/news/foreign-minister-holds-press-conference-after-36th-session-gcc-supreme-council,News,"Al-Jubeir also confirmed that the GCC states are looking forward in establishing better relations with Iran, as an Islamic state and a neighbor, pointing out the GCC???Ä?ôs refusal of the negative role played by Iran and its interventions in the internal affairs of countries in the region, whether in Syria, Iraq, or Yemen, as well as its support for terrorism. Al-Jubeir wished that Iran could change its policies to have a positive role in the region. Regarding Qatar's host of World Cup 2022, Al-Jubeir and Al-Zayani stressed that the final communique of the 36th GCC supreme council supported this occasion, pointing out Qatar???Ä?ôs transparency in its efforts to host the World Cup. Regarding the Syrian file, Al-Jubeir talked about the Syrian Opposition Conference being held in Riyadh, stressing the Kingdom's commitment in supporting the legitimate rights of the Syrian people. He added that the conference aims to unify the Syrian opposition to enter into negotiations for a peaceful solution based on principles of 'Geneva1'. In a joint press conference with Minister of Foreign Affairs Adel bin Ahmad Al-Jubeir and GCC Secretary General Dr. Abdullatif bin Rashid Al-Zaynai held after 36th session of the GCC Supreme Council; Al-Jubeir stressed that the session represents a chance to review and assess the Council after 35 years of its establishment, stressing the fact the GCC leaders are keen to enhance cooperation in political, economic, social, military, security and other fields of joint cooperation."
1664,King Salman Orders Investments in Egypt Exceed $8 billion,8-Dec-15,https://saudiembassy.net/news/king-salman-orders-investments-egypt-exceed-8-billion,News,"The second meeting of the council was held in Cairo yesterday in the presence of members of both sides. The Egyptian side was led Prime Minister Engineer Sherif Ismail Mohammed, and the Saudi side by Deputy Crown Prince Mohammed bin Salman bin Abdulaziz, the Second Deputy Prime Minister and Minister of Defense. This came as a result of the joint statement for second meeting of Saudi-Egyptian Coordination Council for the implementation of the Cairo Declaration, signed in Riyadh on 11/11/2015 calling in item (iii) of it for the council to meet periodically and alternately between the two countries. The Custodian of the Two Holy Mosques King ordered the Kingdom to help meet Egypt???Ä?ôs petroleum needs for the next five years. He also ordered that Saudi investments in Egypt be more than SR 30 billion Riyals ($8 billion)."
1665,Saudi Arabia and Costa Rica Establish Diplomatic Relations,7-Dec-15,https://saudiembassy.net/news/saudi-arabia-and-costa-rica-establish-diplomatic-relations,News,Saudi Permanent Representative to the U.N. Ambassador Abdullah bin Yahya Al-Mualami and Costa Rica???Ä?ôs Permanent Representative to the U.N. Ambassador Juan Carlos Mendoza Garcia signed an agreement in New York today on the establishment of diplomatic relations.
1666,Saudi Embassy in U.K. Warns Citizens Against Suspicious Places,7-Dec-15,https://saudiembassy.net/news/saudi-embassy-uk-warns-citizens-against-suspicious-places,News,"In a cautionary statement released today, the embassy said, ???Ä?úIn view of the security situation in the United Kingdom following the unfortunate incident that took place in the subway in east London and security threats in Europe in general, the embassy hopes that all Saudi citizens who are in the United Kingdom and Northern Ireland to be cautious, stay away of suspicious places, be careful not to enter into controversial discussions and not respond to any possible provocations.???Ä?The Saudi Embassy in the United Kingdom urged citizens to exercise caution following the stabbing at an east London subway station."
1667,GCC Foreign Ministers Hold Supplementary Meeting of 137th Preparatory Session of the GCC Summit,7-Dec-15,https://saudiembassy.net/news/gcc-foreign-ministers-hold-supplementary-meeting-137th-preparatory-session-gcc-summit,News,"Al-Jubeir said that GCC participants are very keen that the summit would achieve tangible outcomes in all fields. Foreign Minister Adel bin Ahmed Al-Jubeir, who is also chairman of the current session, led the Kingdom's delegation to the meeting with presence of the GCC foreign ministers and GCC Secretary General Dr. Abdulatif Al-Zayani. The foreign ministers of the Gulf Cooperation Council (GCC) Member States held in Riyadh today a supplementary meeting of the 137th preparatory session of the 36th GCC Summit to be held in Riyadh on Wednesday."
1668,Foreign Minister Meets President of Iraq Kurdistan Region,2-Dec-15,https://saudiembassy.net/news/foreign-minister-meets-president-iraq-kurdistan-region,News,"The Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir met the President of Iraq Kurdistan Region Massoud Barzani in Riyadh today. During the meeting, aspects of joint cooperation between the Kingdom and Iraq Kurdistan Region as well as issues of mutual concern were discussed. The meeting was attended by Deputy Chief of General Intelligence General Yousef bin Ali Al-Edreesi and Saudi Ambassador to Iraq Thamer Al-Sabhan."
1669,Former Spanish King Leaves Riyadh,2-Dec-15,https://saudiembassy.net/news/former-spanish-king-leaves-riyadh,News,"Former King Juan Carlos of Kingdom of Spain left Riyadh today. He was seen off at King Salman Air Base Airport by Prince Faisal bin Bandar bin Abdulaziz, Governor of Riyadh region, and a number of officials. King Juan arrived at King Salman Airbase Airport near Riyadh on Tuesday where he met by the Custodian of the Two Holy Mosques King Salman bin Abdulaziz. During his one-day visit, King Salman hosted a dinner in honor of the former Spanish monarch."
1670,"King, Deputy Crown Prince Meet with President of Iraq Kurdistan Region",1-Dec-15,https://saudiembassy.net/news/king-deputy-crown-prince-meet-president-iraq-kurdistan-region,News,"Custodian of the Two Holy Mosques and Deputy Crown Prince Mohammed bin Salman met separately today with the president of Iraq Kurdistan Region Massoud Barzani, in Riyadh. During the meetings, aspects of bilateral cooperation in addition to a number of issues of mutual concern were discussed."
1671,Saudi Fund for Development to Fund Development Project in Jordan,30-Nov-15,https://saudiembassy.net/news/saudi-fund-development-fund-development-project-jordan,News,The total grants and loans provided by the Kingdom to Jordan amounted to SR 6.98 billion ($1.86 billion). The first agreement is a $65 million grant to finance the reconstruction and rehabilitation Highway 15 (also known as the Desert Highway) which runs from Aqaba in the south to Ma???Ä?ôan in the north. The second agreement is a framework agreement to grant $100 million as contribution by Saudi Arabia to support priority development projects in the Jordanian communities hosting Syrian refugees. The third agreement is a $53.3 million soft loan guarantee to finance the fourth steam-unit project for the Samra power plant. The Saudi Fund for Development and Jordan today singed three agreements in Amman to finance development projects in the Hashemite Kingdom.
1672,Kingdom Welcomes British Air Campaign Against Daesh (ISIS),30-Nov-15,https://saudiembassy.net/news/kingdom-welcomes-british-air-campaign-against-daesh-isis,News,The Kingdom today welcomed the United Kingdom's decision to participate in the air campaign against Daesh (ISIS). A senior official at the Ministry of Foreign Affairs announced today that Saudi Arabia was one of the first countries to join in the formation of the international core coalition to fight Daesh in Syria and Iraq and was also the first to actively participate in military actions against the terrorist group in Syria.
1673,Kingdom Designates Hezbollah Individuals and Entities as Terrorists,26-Nov-15,https://saudiembassy.net/news/kingdom-designates-hezbollah-individuals-and-entities-terrorists,News,"
Mohammed Salman Fawaz. 
Mohamed Najib Karim. 
Abdel Nour Al-Shaalan. 
Fouad Shukr. 
Ibrahim Aqil. 
Mustafa Badr Eddin. 
Hussein Ali Faour, and car care center. 
Qasim Hajij. Adham Tabaja and his company and the group of development for business tourism and its subsidiaries. : Bint Jubail, Lebanon. 
 : September 1970, 1 January 1974, 1980, 
 : Muhammad Yusuf Ahmed Mansour (better knows as Sami Hani Shehab, Salem Basim Sami, Jamal Hani Halawi, Mohammed Yusuf Mansour Sami Shehab, Sami Shehab and Hani Halawi,) : Najaf, Iraq. 
 : 1945.1959, 1961 
 : Lebanese and Iraqi, 
 : Mohammed Kawtharani (also known as Mohammed AlKawtharani and Jafar Al-Kawtharani : Beirut, Lebanon; Al-Karrada, Baghdad, Iraq. 
 : September 1, 1969; December 31, 1971; August 9, 1971, September 9, 1970, August 9, 1969, 5 March 1972 
 : Lebanese 
 : Ali Mousa Daqduq Al-Moussawi (as known as Ali Mousa Daqduq, Hamid Mohammed Jabr Al-Lami, Hamid Mohammed Al-Lami, Hussein Mohammed Jabr Al-Moussawi, Hamid Mohammed Jabr al-Moussawi Hamid Mohammed Daqdug Al-Moussawi and Hamid Majed Abdul Younis) The Interior Ministry added that today???Ä?ôs designation is pursuant to Royal Decree A/44 on the Regulation of Crimes of Terrorism and Terror Financing, which targets terrorists, their supporters and those working with them or on their behalf, where any assets belonging to those classified names shall be frozen in accordance with regulations in the Kingdom and Saudi citizens be banned from any dealing with them. The Ministry of Interior added that as Hezbollah is spreading chaos and instability, launching terrorist attacks and carrying-out criminal activities around the world, Saudi Arabia will continue to designate activists, leaders and entities belonging to Hezbollah and sanction them. The Ministry of Interior said in announcing the designation said that the Kingdom will continue to fight Hezbollah???Ä?ôs terrorist activities by all available means and will continue to work with partners around to make it unequivocally clear that its militias and its extremist activities will not be tolerated by any country. Saudi Arabia today designated a number of Hezbollah individuals and entities as terrorists for their activities throughout the Middle East, including providing arms to groups outside of Lebanon."
1674,Saudi-Iraqi Border Officials Hold Third Round of Talks,22-Nov-15,https://saudiembassy.net/news/saudi-iraqi-border-officials-hold-third-round-talks,News,Director General of the Border Guards Rear Admiral Awad bin Eid al-Balawi met today in Jeddah with the commander of the Iraqi border guards Vice Admiral Hamed bin Abdullah Ibrahim. and his accompanying delegation on Sunday at King Abdulaziz International Airport in Jeddah. The discussed boarder security and the creation of a joint mechanism to counter terrorist operations in the border area.
1675,Kingdom Condemns Terrorist Attack on Hotel in Mali,20-Nov-15,https://saudiembassy.net/news/kingdom-condemns-terrorist-attack-hotel-mali,News,"Saudi Arabia today condemned the terrorist attack at the Radisson Blu Hotel in Bamako, Mali and expressed its condolences to the families of the victims and the government of Mali and its people, and wished the injured a speedy recovery."
1676,Colors of French Flag on Kingdom Tower in Riyadh,15-Nov-15,https://saudiembassy.net/news/colors-french-flag-kingdom-tower-riyadh,News,"As an expression of condemnation by the Kingdom of the Paris terrorist attacks on Friday, both the Kingdom and Alfaisaliah Towers in Riyadh were decorated with the lights of the colors of the French flag. The lights will continue for three days."
1677,King Salman Holds Bilateral Meeting at G-20,15-Nov-15,https://saudiembassy.net/news/king-salman-holds-bilateral-meeting-g-20,News,"Custodian of the Two Holy Mosques King Salman bin Abdulaziz held bilateral on the sideline of the G-20 Summit in Antalya with German Chancellor Angela Merkel, Turkish Prime Minister Ahmet Davutoglu and U.S. President Barack Obama."
1678,King Salman Attends G-20 Summit in Turkey,15-Nov-15,https://saudiembassy.net/news/king-salman-attends-g-20-summit-turkey,News,"The Custodian of the Two Holy Mosques King Salman bin Abdulaziz headed the Kingdom's delegation to the summit of leaders of the Group of Twenty, which started today in Antalya, Turkish."
1679,King Salman Express Condolences to French President,14-Nov-15,https://saudiembassy.net/news/king-salman-express-condolences-french-president,News,"Earlier, King Salman sent a cable to the French president in which he condemned the terrorist attack and called for concerted international efforts to fight this serious scourge which is not sanctioned by all divine religions and international norms and conventions, and to rid the international community of its evils. Custodian of the Two Holy Mosques King Salman bin Abdulaziz today expressed his condolences to French President Francois Hollande on the Paris terrorist attacks. In a telephone call King Salman and President Hollande agreed on enhancing coordination and cooperation to combat the scourge of terrorism in all its forms and manifestations which target security and stability all over the world."
1680,Saudi Arabia Condemns Paris Terrorist Attack,14-Nov-15,https://saudiembassy.net/news/saudi-arabia-condemns-paris-terrorist-attack,News,"Saudi Arabia underscores the importance of the world community to stand united to double its efforts to root out this dangerous and destructive plague, which targets the security and stability of the entire world. The source added that an effective means for joint international action was needed to fight those who sought to harm global security under any pretext. A source at the Ministry of Foreign Affairs expressed condolences of the Saudi government and people to the families of the victims, the government and people of the France, and wished the injured a quick recovery. Saudi Arabia today strongly denounces the terror attacks in Paris and urges for global solidarity to defeat terrorism."
1681,"Deputy Crown Prince Meets Leaders of Bahrain, Jordan, Lebanon, and Egypt",13-Nov-15,https://saudiembassy.net/news/deputy-crown-prince-meets-leaders-bahrain-jordan-lebanon-and-egypt,News,"Deputy Crown Prince Mohammed bin Salman bin Abdulaziz, Second Deputy Prime Minister and Minister of Defense, met this evening separately with King Hamad bin Isa Al Khalifa of Bahrain, King Abdullah II bin Al-Hussein of Jordan, Prime Minister of Lebanon Tammam Salam and President Abdel Fattah Al-Sisi of Egypt individually on the sidelines the 4th Summit of South American-Arab Countries."
1682,King Salman Arrives in Turkey for G-20 Summit,13-Nov-15,https://saudiembassy.net/news/king-salman-arrives-turkey-g-20-summit,News,"The official Saudi delegation accompanying King Salman includes Deputy Crown Prince Mohammed bin Salman, Second Deputy Prime Minister and Minister of Defense; Minister of State Dr. Musaed bin Mohammed Al-Aiban; Minister of Finance Dr. Ibrahim bin Abdulaziz Al-Assaf; Minister of Economy and Planning Engineer Adel bin Mohammed Faqih; Minister of Commerce and Industry Dr. Tawfiq bin Fawzan Al-Rabiah; Minister of Culture and Information Dr. Adel bin Zaid Altoraifi; Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir; Minister of State, Acting Chief of the Royal Court Khaled bin Abdulrahman Al-Essa; and Governor of Saudi Arabian Monetary Agency (SAMA) Dr. Fahd bin Abdullah Al-Mubarak."
