topic_prob_col_0,topic_prob_col_1,topic_prob_col_2,topic_prob_col_3,topic_prob_col_4,topic_prob_col_5,topic_prob_col_6,topic_prob_col_7
0.3241986094314071,0.05901734272177708,0.025480961168896542,0.04362618418508559,0.019791377359563232,0.01016451014066682,0.005409377032248664,0.008600998981105034
0.5196193080664625,0.07475094152373758,0.04310957164256431,0.03087163157582671,0.04729875138164516,0.01596199671075264,0.013135955869913634,0.00671136247628621
0.5896111697247297,0.06867746423320117,0.022923864328845113,0.018857522870963178,0.022029856791438405,0.005734242722594634,0.01430371026353011,0.00452613155862021
0.5277066739833232,0.05517649956511947,0.039762753969343076,0.02982050327505085,0.09298155247988969,0.024635405579724816,0.012209217114723848,0.0065246516617763275
0.13448828637108373,0.018928904790225274,0.009948881446152797,0.00738397618842075,0.012116424647579283,0.005031574597488086,0.00262067018582953,0.0016081877095538964
0.4848547447036431,0.06595089933336032,0.04340075303722134,0.058881951360610134,0.022882600994381046,0.014787479773150845,0.008192137674500215,0.011590216143322073
0.5175243313341849,0.07591851491632909,0.04369518554377881,0.03137861870162975,0.04694454235306162,0.015908844524505847,0.01327347947428292,0.006816002399415748
0.5419410920314969,0.0550377858444796,0.03866103472600305,0.02928996849773282,0.08269389805177245,0.022530838250073102,0.012243263614896034,0.00641937661249727
0.19726932416763399,0.036585404414423636,0.02104319532615831,0.05268851907956784,0.011823874354358454,0.006770960292813679,0.004579031352046948,0.009569144469400248
0.0643064881947326,0.018186612991713508,0.006818073297251238,0.004572714747720317,0.006041909306656511,0.0018254458781288142,0.00200054567921253,0.0010303629804330017
0.48439984197461045,0.06589509894393435,0.04354731357384601,0.05928388730358934,0.0228170218034408,0.014749413989897917,0.008187691324919779,0.01166051410595058
0.7286370777710056,0.16211013339799382,0.028077454500816598,0.025821967627737946,0.030901208278272363,0.00709890586191653,0.011205780213209789,0.0061474723490475575
1.741191550568289e-306,1.0,1.3007638261963722e-307,1.2266391095989346e-307,1.4751854938276125e-307,3.1544047927778354e-308,4.1426361979359464e-308,2.8776729972447996e-308
0.32792487945043586,0.09412616562254764,0.020152989319336324,0.019831799849315226,0.022388113814044597,0.0065432096719979195,0.006639510950159886,0.004528880446433039
1.0,5.785323759239054e-307,1.2559903975991398e-307,1.1667803779092785e-307,1.301484636375052e-307,3.368543427482092e-308,5.404235705018684e-308,2.772527797830193e-308
1.0,2.7217348448782774e-307,1.6078202484560466e-307,1.395602378251616e-307,1.3125677216193776e-307,7.002685661338733e-308,3.8458670207982543e-308,2.9600492151522026e-308
0.13562615122537258,0.03179592557210908,0.006190792850301012,0.006230031860570093,0.008009888432915783,0.002186346643383329,0.0026355712445923817,0.001476704217837747
0.3958633056738627,0.11423197370671244,0.02136591414927366,0.02061812437102189,0.024455816225782016,0.0065534209557625775,0.008191321486544436,0.004831677863227043
1.0,5.547678090519311e-307,1.36340540001145e-307,1.3818516559355524e-307,1.422643141055904e-307,4.461857161007619e-308,4.87954000168409e-308,3.1750406217988147e-308
1.0,2.0171781102167557e-307,1.2014598237835062e-307,4.630589706564232e-307,6.371246256525488e-308,3.651519745882187e-308,2.524173235904356e-308,7.542360422189561e-308
0.23660044007575326,0.028591792910196187,0.01775251647550171,0.0187537642069927,0.01117399588950612,0.006599964604602633,0.0037908510743284293,0.0038199775796532377
1.0,1.8218732675649232e-307,1.21336787655438e-307,2.3375641128023402e-307,6.163210849324004e-308,3.9767869427646927e-308,2.273108461798679e-308,4.261273873261548e-308
0.3269671456192164,0.10029358554214901,0.018213161921374153,0.018000543079746197,0.021834113345238406,0.005810007428352293,0.006801081226126622,0.004215910962067354
7.641274403810181e-307,1.7847107566100276e-307,1.1031168704918975e-307,1.0,5.358341633902757e-308,2.9687353988387253e-308,2.1531619529195625e-308,1.107827781726769e-307
1.0,2.7383926019156887e-307,1.6185985742677309e-307,1.3705915146949146e-307,1.384365523112098e-307,7.124307468497804e-308,3.9964423812739897e-308,2.919330809610586e-308
0.8707868424708383,0.020763947274548698,0.019736878205858642,0.01140186823078396,0.015888598777836355,0.008939342754799478,0.004180326625441296,0.0024483637574741423
0.554798564537697,0.05591114710646466,0.035312827821350735,0.04669880486657587,0.018901035856989556,0.011558559559856548,0.006671518419887188,0.00918074601179423
0.11075668450908543,0.050574760233393884,0.007320044347066313,0.0065895286670781174,0.011796655596752038,0.0021595653063401846,0.002541431803557898,0.001540415708541552
1.0,5.852797216130556e-307,1.3416127533880848e-307,1.3438957406818965e-307,1.4414594189390812e-307,4.3138922118060357e-308,5.018068680195876e-308,3.1171370465939264e-308
1.0,5.539853522830665e-307,1.3798751585266314e-307,1.3901189417444538e-307,1.4382758883483123e-307,4.513430163702095e-308,4.88442338707292e-308,3.183360008906362e-308
0.6387722380388833,0.07743914997744929,0.0364540420585238,0.03717441910956387,0.026677052421290794,0.010331067908466494,0.011187497188110629,0.008169854905435009
0.21828538722996554,0.03682765448326402,0.019982117008491895,0.015269419839271239,0.016272574693575917,0.005934318310781921,0.0063716041266519315,0.0033285949190793762
0.4845680007217226,0.0659415311496808,0.043493815036919105,0.059125165229305957,0.02283872488649695,0.014752076785280952,0.008188632465094818,0.011632836745687861
0.40422388314639623,0.04989759971316905,0.0320878387902382,0.024424096578237284,0.03270524551122932,0.014977863445514626,0.008332395699025809,0.005234904203338987
0.35206387830725505,0.048853307277458735,0.03230254976211745,0.043027132037374884,0.016625138898212745,0.010478849212051061,0.005955735045167784,0.00844910479520748
0.7320491162972687,0.045632681818622685,0.03200726450419157,0.026351550540815123,0.04677951663650098,0.021626207133312127,0.008984283458978237,0.00569706700118888
