doc_id,x_tsne,y_tsne,Topic
1756,-37.69068,60.323826,1
1757,-40.57718,50.789394,4
1758,12.308999,-50.161163,0
1759,-30.013092,58.61521,1
1760,-31.53724,54.199318,1
1761,-40.856503,-4.606215,4
1762,-17.64253,-46.530293,0
1763,-21.180393,63.379772,1
1764,27.351706,-86.3445,3
1765,-34.987164,37.169704,-1
1766,10.975291,-28.998856,0
1767,23.478617,-20.829445,-1
1768,-29.608019,49.57222,1
1769,-17.64836,-30.943905,-1
1770,-28.592186,66.95275,1
1771,25.128183,76.58479,-1
1772,2.0925653,91.44387,2
1773,-41.37182,44.411537,4
1774,15.877601,41.59643,0
1775,-24.38355,85.937096,1
1776,-21.625355,88.29608,1
1777,-22.60666,87.60802,1
1778,-21.939075,84.17612,1
1779,-50.856194,4.3692136,-1
1780,-49.479797,3.7463355,-1
1781,-52.029903,5.475753,-1
1782,-18.208128,-23.095732,0
1783,1.1864482,89.84278,0
1784,6.4728723,95.60251,2
1785,6.601407,93.65122,2
1786,-34.216534,57.126575,1
1787,8.465215,97.13342,2
1788,-34.60793,8.747409,0
1789,-7.7507944,55.746803,1
1790,-35.739246,9.792725,0
1791,-23.797266,43.084057,1
1792,-11.700273,27.256863,-1
1793,-14.307287,-15.224003,0
1794,-14.635176,-5.2765994,0
1795,-11.866103,9.993915,0
1796,30.829618,-3.3337297,-1
1797,-22.90068,8.106314,0
1798,-9.521933,15.168255,0
1799,30.630342,5.314729,0
1800,48.11595,26.491045,0
1801,-12.711271,85.99315,1
1802,-19.56681,84.04714,1
1803,-18.690216,85.17512,1
1804,-16.898573,88.36239,1
1805,-13.592291,86.236984,1
1806,-17.597364,88.04005,1
1807,44.642635,15.225069,0
1808,-22.404358,15.11725,0
1809,47.91121,10.200612,0
1810,11.641159,3.4844246,0
1811,44.456196,18.667494,0
1812,-21.188124,69.76572,1
1813,27.171904,6.1621904,0
1814,24.32758,4.6062694,0
1815,35.720535,-54.468277,0
1816,-31.533852,70.4523,-1
1817,-0.6984281,60.792065,1
1818,-12.014392,39.66483,1
1819,-11.309554,39.29475,1
1820,0.39422652,58.954933,1
1821,-28.80529,34.93536,-1
1822,-49.437073,47.810562,4
1823,-29.5502,32.254467,-1
1824,-1.9056557,58.497555,1
1825,6.981163,-5.8121595,0
1826,-36.64498,74.97737,-1
1827,-39.586422,35.658348,-1
1828,26.718544,-15.189363,0
1829,14.402041,-14.70729,-1
1830,-0.568465,44.384895,1
1831,9.9690695,64.04288,1
1832,2.4820995,51.013126,1
1833,-4.8541646,33.728485,-1
1834,23.132013,-68.12734,0
1835,-3.8224661,35.69454,-1
1836,-6.8692985,34.356422,-1
1837,6.833562,63.332817,1
1838,1.4563898,15.513033,1
1839,-3.030363,41.06543,1
1840,-33.378788,54.32255,1
1841,-22.662695,59.000824,-1
1842,4.251504,87.362045,2
1843,-18.715984,62.54757,1
1844,-17.970781,62.745453,1
1845,-19.532314,54.62269,1
1846,-16.190483,71.95627,1
1847,-55.539764,50.763027,4
1848,-26.318336,55.10843,1
1849,-26.284298,65.1223,1
1850,-22.844484,65.314476,1
1851,-4.6392455,57.34807,1
1852,8.475573,-49.910896,0
1853,-23.688864,40.01163,-1
1854,-40.20323,37.78471,0
1855,5.6881504,-40.871624,0
1856,6.5990868,61.759216,1
1857,-4.620341,57.854176,1
1858,-32.79701,55.37627,1
1859,14.154055,-6.218149,0
1860,-6.667312,-11.269013,-1
1861,-23.779915,51.094986,-1
1862,-38.12848,22.418684,0
1863,-32.235077,59.428955,1
1864,4.3939214,65.13889,1
1865,-25.198355,61.976036,1
1866,-23.04519,60.69066,1
1867,-21.456121,64.41282,1
1868,-29.160727,36.64471,-1
1869,-0.5946544,86.67895,2
1870,-10.678809,34.34992,-1
1871,-8.652984,45.73568,1
1872,-23.120485,64.57037,1
1873,-21.607958,56.03727,1
1874,-19.484888,63.84701,1
1875,0.5265939,-26.802896,0
1876,-9.715485,55.56991,-1
1877,-30.979439,59.53331,1
1878,-20.221905,51.124043,-1
1879,-37.725327,28.545935,-1
